Date,Open,High,Low,Close,Adj Close,Volume
2016-12-21,94.779999,94.809998,93.629997,94.010002,77.296440,6499100
2016-12-28,94.180000,94.190002,92.660004,93.629997,77.553947,5716700
2017-01-04,93.860001,94.209999,93.160004,93.360001,77.330307,7010000
2017-01-11,93.379997,93.849998,92.779999,93.050003,77.073547,5992500
2017-01-18,93.199997,93.800003,92.580002,93.599998,77.529099,13630900
2017-01-25,94.059998,94.410004,92.989998,93.470001,77.421432,8206700
2017-02-01,93.699997,94.150002,92.849998,93.690002,77.603661,6282300
2017-02-08,93.580002,95.750000,93.339996,95.750000,79.309959,7389200
2017-02-15,95.669998,96.879997,95.599998,96.769997,80.154831,6569500
2017-02-22,96.519997,97.129997,96.459999,96.820000,80.196228,10196500
2017-03-01,97.629997,98.500000,96.800003,96.879997,80.245941,7557600
2017-03-08,97.050003,97.279999,96.250000,96.580002,79.997482,6844900
2017-03-15,96.860001,97.589996,95.290001,95.349998,78.978638,6726200
2017-03-22,95.300003,96.029999,93.669998,95.250000,78.895798,7655000
2017-03-29,95.160004,95.779999,94.519997,95.300003,79.401497,7086300
2017-04-05,95.699997,96.169998,94.360001,95.099998,79.234840,6634200
2017-04-12,95.010002,95.029999,93.900002,94.260002,78.534981,6045900
2017-04-19,94.500000,96.180000,93.809998,95.989998,79.976379,5332400
2017-04-26,95.910004,96.410004,95.099998,95.290001,79.393173,6063800
2017-05-03,95.139999,95.809998,94.980003,95.349998,79.443138,6648500
2017-05-10,95.320000,95.639999,94.830002,95.389999,79.476479,4937400
2017-05-17,94.610001,95.449997,93.389999,95.349998,79.443138,10868700
2017-05-24,95.480003,95.889999,95.180000,95.529999,79.593132,4023100
2017-05-31,95.620003,96.480003,95.110001,96.080002,80.051369,6926400
2017-06-07,96.239998,97.620003,95.919998,97.589996,81.309456,9671400
2017-06-14,97.620003,98.070000,96.980003,97.370003,81.126175,4930600
2017-06-21,97.440002,97.480003,96.110001,96.110001,80.076355,4824000
2017-06-28,96.629997,97.599998,95.889999,97.190002,81.444359,8829700
2017-07-05,97.349998,97.370003,96.029999,96.459999,80.832626,4543200
2017-07-12,96.849998,97.720001,96.849998,97.370003,81.595207,4032800
2017-07-19,97.470001,98.199997,97.370003,98.000000,82.123131,4451600
2017-07-26,98.209999,98.379997,97.550003,98.290001,82.366150,5468400
2017-08-02,98.139999,98.910004,97.930000,98.320000,82.391273,4429400
2017-08-09,98.129997,98.300003,96.910004,97.879997,82.022560,4984900
2017-08-16,98.040001,98.220001,96.019997,97.199997,81.452736,6171100
2017-08-23,96.839996,97.480003,96.400002,97.000000,81.285133,4375000
2017-08-30,96.970001,98.070000,96.620003,96.919998,81.218086,6450100
2017-09-06,97.309998,98.620003,96.720001,98.599998,82.625916,5022600
2017-09-13,98.519997,99.820000,98.400002,99.760002,83.597984,7194200
2017-09-20,99.870003,100.000000,98.919998,99.250000,83.170609,5297600
2017-09-27,99.690002,100.709999,99.110001,100.680000,84.943581,6040700
2017-10-04,100.610001,101.339996,100.589996,101.180000,85.365410,4735400
2017-10-11,101.110001,101.279999,100.809998,101.250000,85.424469,6123400
2017-10-18,101.519997,102.660004,101.190002,102.410004,86.403191,4696400
2017-10-25,102.360001,102.480003,101.339996,101.650002,85.761971,6435500
2017-11-01,102.059998,102.379997,101.470001,102.010002,86.065704,5732500
2017-11-08,101.870003,102.050003,100.940002,101.419998,85.567894,8526900
2017-11-15,100.949997,102.279999,100.669998,102.150002,86.183823,7913000
2017-11-22,102.199997,103.680000,102.000000,103.650002,87.449371,4640600
2017-11-29,103.830002,106.430000,103.660004,104.930000,88.529305,10427700
2017-12-06,104.959999,106.599998,104.629997,106.410004,89.777954,6364300
2017-12-13,106.419998,107.440002,105.550003,106.720001,90.039520,6782000
2017-12-20,107.150002,107.230003,106.160004,106.360001,89.735794,4149800
2017-12-27,106.489998,106.970001,106.199997,106.650002,90.529076,4743400
2018-01-03,106.730003,108.900002,106.589996,108.570000,92.158882,7141000
2018-01-10,108.410004,110.860001,108.120003,109.699997,93.118057,8452000
2018-01-17,110.099998,111.800003,109.769997,111.669998,94.790276,7398100
2018-01-24,112.010002,113.459999,111.209999,111.290001,94.467712,10950000
2018-01-31,111.720001,111.910004,102.010002,105.949997,89.934914,18616000
2018-02-07,105.599998,107.400002,100.089996,105.000000,89.128487,13744400
2018-02-14,104.510002,108.419998,104.440002,106.599998,90.486641,7379400
2018-02-21,106.720001,109.559998,105.730003,107.739998,91.454330,6788300
2018-02-28,108.260002,108.470001,103.949997,106.809998,90.664909,7921300
2018-03-07,105.800003,109.080002,105.639999,107.739998,91.454330,6981200
2018-03-14,108.239998,108.330002,105.360001,105.949997,89.934914,5594900
2018-03-21,105.930000,106.879997,100.370003,101.940002,86.531036,9236600
2018-03-28,102.239998,103.699997,99.790001,102.320000,87.351044,7372900
2018-04-04,100.930000,104.559998,100.599998,104.029999,88.810860,6229600
2018-04-11,103.400002,105.820000,103.169998,105.540001,90.099968,5634400
2018-04-18,105.809998,105.949997,103.309998,103.980003,88.768188,6059400
2018-04-25,103.860001,105.230003,102.410004,103.419998,88.290100,5463700
2018-05-02,103.180000,103.739998,100.669998,103.260002,88.153496,4829000
2018-05-09,103.599998,106.010002,103.300003,105.150002,89.767014,5575800
2018-05-16,105.220001,106.410004,105.070000,105.860001,90.373138,4136400
2018-05-23,105.360001,105.839996,103.099998,103.669998,88.503532,7616200
2018-05-30,104.250000,105.879997,104.029999,105.510002,90.074356,6998800
2018-06-06,105.739998,107.510002,105.540001,107.080002,91.414658,11626600
2018-06-13,107.180000,107.230003,105.169998,105.830002,90.347542,9586600
2018-06-20,106.110001,106.230003,103.339996,103.970001,88.759651,10791800
2018-06-27,104.190002,104.849998,102.949997,103.839996,89.180992,4960400
