Date,Open,High,Low,Close,Adj Close,Volume
2020-08-26,0.716000,0.746000,0.649000,0.672000,0.672000,0
2020-09-02,0.677000,0.721000,0.606000,0.684000,0.684000,0
2020-09-09,0.690000,0.723000,0.653000,0.679000,0.679000,0
2020-09-16,0.669000,0.702000,0.646000,0.664000,0.664000,0
2020-09-23,0.679000,0.692000,0.641000,0.645000,0.645000,0
2020-09-30,0.645000,0.792000,0.645000,0.742000,0.742000,0
2020-10-07,0.780000,0.799000,0.726000,0.727000,0.727000,0
2020-10-14,0.717000,0.799000,0.693000,0.797000,0.797000,0
2020-10-21,0.821000,0.872000,0.769000,0.778000,0.778000,0
2020-10-28,0.761000,0.896000,0.746000,0.882000,0.882000,0
2020-11-04,0.786000,0.975000,0.748000,0.972000,0.972000,0
2020-11-11,0.958000,0.958000,0.865000,0.872000,0.872000,0
2020-11-18,0.854000,0.893000,0.826000,0.882000,0.882000,0
2020-11-25,0.880000,0.938000,0.837000,0.934000,0.934000,0
2020-12-02,0.923000,0.986000,0.893000,0.913000,0.913000,0
2020-12-09,0.943000,0.959000,0.873000,0.923000,0.923000,0
2020-12-16,0.943000,0.953000,0.892000,0.918000,0.918000,0
2020-12-23,0.920000,0.973000,0.918000,0.935000,0.935000,0
2020-12-30,0.943000,0.963000,0.907000,0.955000,0.955000,0
2021-01-06,1.000000,1.187000,1.000000,1.138000,1.138000,0
2021-01-13,1.129000,1.133000,1.073000,1.092000,1.092000,0
2021-01-20,1.106000,1.123000,1.033000,1.040000,1.040000,0
2021-01-27,1.023000,1.117000,1.001000,1.105000,1.105000,0
2021-02-03,1.124000,1.193000,1.113000,1.157000,1.157000,0
2021-02-10,1.174000,1.301000,1.131000,1.299000,1.299000,0
2021-02-17,1.314000,1.389000,1.269000,1.362000,1.362000,0
2021-02-24,1.396000,1.614000,1.369000,1.415000,1.415000,0
2021-03-03,1.465000,1.626000,1.455000,1.546000,1.546000,0
2021-03-10,1.561000,1.642000,1.497000,1.621000,1.621000,0
2021-03-17,1.662000,1.754000,1.632000,1.638000,1.638000,0
2021-03-24,1.628000,1.765000,1.591000,1.726000,1.726000,0
2021-03-31,1.719000,1.751000,1.653000,1.656000,1.656000,0
2021-04-07,1.660000,1.696000,1.622000,1.623000,1.623000,0
2021-04-14,1.631000,1.650000,1.529000,1.562000,1.562000,0
2021-04-21,1.568000,1.627000,1.531000,1.622000,1.622000,0
2021-04-28,1.638000,1.688000,1.557000,1.592000,1.592000,0
2021-05-05,1.607000,1.631000,1.471000,1.624000,1.624000,0
2021-05-12,1.617000,1.700000,1.617000,1.642000,1.642000,0
2021-05-19,1.656000,1.692000,1.562000,1.564000,1.564000,0
2021-05-26,1.560000,1.639000,1.552000,1.615000,1.615000,0
2021-06-02,1.605000,1.635000,1.513000,1.528000,1.528000,0
2021-06-09,1.503000,1.533000,1.450000,1.499000,1.499000,0
2021-06-16,1.489000,1.594000,1.438000,1.472000,1.472000,0
2021-06-23,1.468000,1.545000,1.465000,1.480000,1.480000,0
2021-06-30,1.453000,1.485000,1.352000,1.370000,1.370000,0
2021-07-07,1.325000,1.420000,1.268000,1.415000,1.415000,0
2021-07-14,1.381000,1.386000,1.128000,1.209000,1.209000,0
2021-07-21,1.243000,1.312000,1.229000,1.234000,1.234000,0
2021-07-28,1.266000,1.284000,1.151000,1.176000,1.176000,0
2021-08-04,1.172000,1.349000,1.129000,1.342000,1.342000,0
2021-08-11,1.368000,1.379000,1.223000,1.258000,1.258000,0
2021-08-18,1.277000,1.299000,1.228000,1.290000,1.290000,0
2021-08-25,1.307000,1.375000,1.270000,1.304000,1.304000,0
2021-09-01,1.311000,1.385000,1.270000,1.370000,1.370000,0
