Date,Open,High,Low,Close,Adj Close,Volume,,,,
12/31/2014,107.099998,107.220001,101.559998,102.099998,84.63018,1322600,,,,
1/7/2015,102.980003,104.809998,102,103.040001,85.409348,1314700,,,,
1/14/2015,101.970001,103.139999,101.150002,102.139999,84.663345,809800,,,,
1/21/2015,101.949997,105.099998,101.589996,104.43,86.561508,1136800,,,,
1/28/2015,104.889999,105.540001,101.260002,105.440002,87.398689,1501500,,,,
2/4/2015,105.040001,106.760002,104.75,105.919998,87.796577,1019700,,,,
2/11/2015,105.839996,107.769997,105.269997,107.599998,89.189095,777700,,,,
2/18/2015,107.419998,108.779999,106.860001,108.589996,90.009697,940600,,,,
2/25/2015,108.470001,108.879997,107.949997,108.300003,89.769333,864400,,,,
3/4/2015,107.940002,108.089996,105.360001,105.400002,87.36554,991600,,,,
3/11/2015,105.669998,108.220001,105.25,108.139999,89.636726,802800,,,,
3/18/2015,107.900002,110.57,107.739998,109.860001,91.062401,891100,,,,
3/25/2015,109.940002,110.099998,107.290001,109.400002,90.681122,984000,,,,
4/1/2015,109.269997,110.510002,108.339996,109.57,90.884911,2314200,,,,
4/8/2015,109.870003,110.519997,109.089996,110.139999,91.357697,1245000,,,,
4/15/2015,110.599998,111.260002,108.75,109.800003,91.075691,1209600,,,,
4/22/2015,109.849998,110.93,108.919998,110.160004,91.37429,1079800,,,,
4/29/2015,109.800003,110,107.550003,107.800003,89.416748,1624300,,,,
5/6/2015,108.029999,109.370003,107.160004,108.650002,90.121796,2189600,,,,
5/13/2015,108.959999,110.760002,108.449997,110.510002,91.664604,742100,,,,
5/20/2015,110.629997,110.980003,108.800003,109.099998,90.495041,600200,,,,
5/27/2015,109.370003,110.18,108.849998,109.779999,91.05909,900600,,,,
6/3/2015,109.989998,110.669998,108.309998,108.650002,90.121796,2205500,,,,
6/10/2015,109.269997,110.540001,108.410004,110.019997,91.258156,1175700,,,,
6/17/2015,110.300003,111.599998,109.529999,111.580002,92.552132,701000,,,,
6/24/2015,111.419998,111.589996,107.589996,107.809998,89.425026,1067700,,,,
7/1/2015,108.360001,108.900002,106.139999,107.959999,89.549461,2788400,,,,
7/8/2015,107.220001,109.300003,105.900002,109.190002,90.569717,1082400,,,,
7/15/2015,109.169998,109.239998,107.089996,107.260002,88.968819,714500,,,,
7/22/2015,107.099998,107.559998,103.75,105.25,87.30159,1249600,,,,
7/29/2015,105.239998,107.300003,105.099998,106.209999,88.097885,828100,,,,
8/5/2015,106.580002,107.529999,104.910004,105.989998,87.915382,1810900,,,,
8/12/2015,105.370003,107.279999,104.199997,106.650002,88.46286,804900,,,,
8/19/2015,106.089996,106.269997,94,96.559998,80.093536,2659700,,,,
8/26/2015,97.519997,102.150002,96.480003,98.790001,81.943245,1959100,,,,
9/2/2015,99.989998,101.629997,98.669998,101.559998,84.240852,1910000,,,,
9/9/2015,102.43,102.449997,100.059998,101.870003,84.498009,1548500,,,,
9/16/2015,102.010002,104.220001,99.459999,99.980003,82.930298,908600,,,,
9/23/2015,100.199997,100.440002,95.080002,95.529999,79.239143,1390100,,,,
9/30/2015,96.330002,100.889999,95.309998,100.309998,84.17083,2047400,,,,
10/7/2015,100.760002,103.370003,100.330002,101.919998,85.521805,922300,,,,
10/14/2015,101.889999,103.349998,100.660004,102.919998,86.360886,842500,,,,
10/21/2015,103.25,103.470001,101.25,101.730003,85.362358,898400,,,,
10/28/2015,101.970001,105.779999,101.870003,105.290001,88.349594,941200,,,,
11/4/2015,105.580002,105.580002,103.519997,104.360001,87.569214,1016400,,,,
11/11/2015,104.580002,104.580002,100.470001,101.459999,85.135788,1196600,,,,
11/18/2015,101.860001,104.489998,101.599998,104.330002,87.544052,1045200,,,,
11/25/2015,104.410004,105.459999,104.150002,105.449997,88.483841,734600,,,,
12/2/2015,105.400002,105.400002,100.699997,101.269997,84.976387,1177400,,,,
12/9/2015,100.970001,102.199997,97.25,99.080002,83.138741,1658300,,,,
12/16/2015,99.599998,100.639999,97.650002,99.400002,83.407242,1787600,,,,
12/23/2015,99.129997,100.690002,98.760002,100.599998,84.414177,1157800,,,,
12/30/2015,100.550003,100.690002,96.330002,97.540001,82.463768,1757400,,,,
1/6/2016,96.290001,96.75,90.82,92.169998,77.923752,2219700,,,,
1/13/2016,92.370003,92.709999,87.440002,88.389999,74.728012,1736000,,,,
1/20/2016,87.110001,90.230003,84.839996,90.160004,76.224426,3012500,,,,
1/27/2016,89.760002,92.800003,88.910004,90.410004,76.435799,1663900,,,,
2/3/2016,91.110001,92.730003,87.529999,88.370003,74.711098,2040200,,,,
2/10/2016,88.879997,90.470001,86.25,90.400002,76.427353,1488800,,,,
2/17/2016,91.010002,93.010002,90.629997,91.879997,77.678574,1427200,,,,
2/24/2016,91.019997,95.669998,90.470001,95.669998,80.882767,826100,,,,
3/2/2016,95.589996,99.620003,95.43,97.480003,82.413033,1295300,,,,
3/9/2016,97.980003,99.730003,96.790001,98.019997,82.869545,846500,,,,
3/16/2016,97.790001,101.519997,97.5,100.989998,85.697395,1681700,,,,
3/23/2016,100.669998,101.720001,98.440002,101.720001,86.316826,1010000,,,,
3/30/2016,102.230003,102.410004,99.769997,99.849998,84.729988,1608300,,,,
4/6/2016,99.989998,101.550003,98.889999,101.400002,86.045303,909300,,,,
4/13/2016,101.980003,104.809998,101.849998,104.309998,88.514641,1169500,,,,
4/20/2016,104.260002,105,103.18,104.959999,89.066216,1930000,,,,
4/27/2016,104.989998,105.790001,102.440002,103.110001,87.496338,1405800,,,,
5/4/2016,102.650002,104.169998,102.089996,104.169998,88.395828,1915800,,,,
5/11/2016,103.93,104.129997,101.339996,101.739998,86.333794,1041500,,,,
5/18/2016,101.529999,103.93,100.300003,103.769997,88.056419,2799200,,,,
5/25/2016,104,105.870003,103.919998,105.480003,89.507477,759200,,,,
6/1/2016,105.059998,108.050003,104.800003,107.760002,91.442215,5112800,,,,
6/8/2016,107.809998,108.379997,103.599998,104.209999,88.429771,1141300,,,,
6/15/2016,104.440002,106.339996,102.75,105.43,89.738625,3885300,,,,
6/22/2016,105.699997,107.050003,99.169998,101.339996,86.257362,3745200,,,,
6/29/2016,102.519997,106.07,102.360001,104,88.521469,1345200,,,,
7/6/2016,103.550003,109.379997,103.300003,108.980003,92.7603,2121700,,,,
7/13/2016,109.400002,109.75,108.449997,109.059998,92.828369,1967600,,,,
7/20/2016,109.199997,110.139999,108.650002,110.110001,93.722107,1487900,,,,
7/27/2016,110.300003,110.550003,108.139999,108.419998,92.283607,1715100,,,,
8/3/2016,108.459999,111.110001,108.150002,110.620003,94.156189,1546000,,,,
8/10/2016,110.68,111.489998,109.910004,110.400002,93.968956,1296600,,,,
8/17/2016,110.32,111.940002,109.589996,111.669998,95.049919,1198800,,,,
8/24/2016,111.519997,111.93,110.110001,111.370003,94.794601,949900,,,,
8/31/2016,111.339996,112.260002,109.910004,112.010002,95.33931,1140300,,,,
